Time,Motor_0,Motor_1,Motor_2,Motor_3
9.7056,-85.381,85.461,-29.355,-11.568
9.7216,-82.687,82.780,-29.180,-9.119
9.7376,-79.938,80.030,-28.477,-6.619
9.7536,-77.138,77.234,-27.422,-4.109
9.7696,-74.307,74.400,-25.928,-1.557
9.7857,-71.485,71.571,-23.994,0.875
9.8018,-68.671,68.582,-21.709,3.065
9.8176,-65.869,65.955,-19.072,4.950
9.8336,-63.065,63.151,-16.172,6.596
9.8496,-60.268,60.351,-13.096,7.913
9.8656,-57.470,57.556,-9.844,8.920
9.8816,-54.667,54.753,-6.504,9.631
9.8976,-51.868,51.955,-2.988,10.029
9.9136,-49.072,49.155,0.615,10.106
9.9296,-46.270,46.354,4.219,9.947
9.9456,-43.469,43.556,7.822,9.459
9.9616,-40.668,40.748,11.426,8.721
9.9776,-37.864,37.948,15.029,7.745
9.9936,-35.064,35.145,18.545,6.603
10.0096,-32.260,32.343,22.148,5.273
10.0256,-29.460,29.541,25.664,3.794
10.0416,-26.659,26.737,29.180,2.208
10.0576,-23.856,23.931,32.783,0.384
10.0736,-21.057,21.131,36.299,-1.450
10.0896,-18.257,18.331,39.902,-3.370
10.1056,-15.453,15.529,43.506,-5.430
10.1216,-12.652,12.730,47.021,-7.587
10.1376,-9.851,9.925,50.625,-9.728
10.1536,-7.048,7.127,54.229,-12.066
10.1696,-4.252,4.328,57.744,-14.356
10.1856,-1.448,1.524,61.348,-16.741
10.2016,1.354,-1.271,64.951,-19.183
10.2176,4.152,-4.069,68.555,-21.674
10.2336,6.957,-6.871,72.158,-24.123
10.2496,9.754,-9.669,75.234,-26.699
10.2656,12.552,-12.464,75.586,-29.221
10.2816,15.357,-15.264,73.916,-31.857
10.2976,18.162,-18.070,71.191,-34.434
10.3136,20.967,-20.877,67.939,-37.096
10.3296,23.768,-23.677,64.600,-39.643
10.3456,26.566,-26.481,61.260,-42.148
10.3616,29.366,-29.287,57.744,-44.529
10.3776,32.166,-32.083,54.404,-46.804
10.3936,34.966,-34.886,51.064,-48.891
10.4096,37.772,-37.690,47.549,-50.858
10.4256,40.571,-40.487,44.297,-52.584
10.4416,43.370,-43.286,40.869,-54.074
10.4576,46.175,-46.091,37.441,-55.397
10.4738,48.972,-49.066,34.014,-56.484
10.4896,51.773,-51.691,30.674,-57.257
10.5055,54.574,-54.490,27.334,-57.803
10.5216,57.374,-57.289,23.906,-58.070
10.5375,60.178,-60.092,20.566,-58.067
10.5535,62.975,-62.885,17.051,-57.810
10.5695,65.776,-65.688,13.711,-57.243
10.5856,68.581,-68.493,10.459,-56.421
10.6016,71.380,-71.289,7.031,-55.401
10.6175,74.179,-74.095,3.779,-54.207
10.6335,76.986,-76.901,0.439,-52.809
10.6495,79.774,-79.697,-2.900,-51.259
10.6655,81.683,-81.642,-7.295,-49.597
10.6815,82.451,-82.430,-11.865,-47.809
10.6975,82.937,-82.920,-15.820,-45.934
10.7135,83.338,-83.331,-19.336,-43.968
10.7295,83.431,-83.425,-22.764,-41.818
10.7455,83.177,-83.174,-26.104,-39.695
10.7615,82.605,-82.614,-29.355,-37.494
10.7776,81.737,-81.757,-32.607,-35.177
10.7935,80.587,-80.623,-35.771,-32.867
10.8095,79.151,-79.200,-38.936,-30.455
10.8255,77.421,-77.475,-42.012,-28.015
10.8415,75.392,-75.455,-45.088,-25.557
10.8575,73.077,-73.149,-48.076,-23.031
10.8735,70.469,-70.552,-51.152,-20.485
10.8895,67.655,-67.736,-54.141,-17.905
10.9055,64.748,-64.824,-57.393,-15.324
10.9215,61.839,-61.926,-60.732,-12.690
10.9375,58.995,-59.105,-63.896,-10.066
10.9535,56.173,-56.278,-67.324,-7.375
10.9695,53.367,-53.458,-70.576,-4.736
10.9855,50.562,-50.649,-73.740,-1.946
11.0015,47.761,-47.845,-77.080,0.725
11.0175,44.960,-45.044,-80.332,3.444
11.0335,42.158,-42.245,-83.584,6.165
11.0495,39.356,-39.441,-86.836,8.929
11.0655,36.558,-36.645,-90.088,11.714
11.0815,33.753,-33.843,-93.428,14.393
11.0975,30.954,-31.038,-96.680,17.234
11.1135,28.153,-28.241,-99.932,19.975
11.1295,25.351,-25.439,-103.184,22.683
11.1455,22.554,-22.637,-105.732,25.445
11.1615,19.753,-19.840,-106.963,28.165
11.1775,16.953,-17.038,-107.490,31.039
11.1935,14.155,-14.240,-107.578,33.793
11.2095,11.350,-11.436,-107.578,36.656
11.2255,8.551,-8.635,-107.578,39.405
11.2415,5.751,-5.838,-107.490,42.204
11.2575,2.950,-3.038,-107.227,44.961
11.2735,0.150,-0.233,-106.963,47.835
11.2895,-2.650,2.561,-106.436,50.567
11.3055,-5.456,5.365,-105.732,53.426
11.3215,-8.254,8.165,-105.029,56.204
11.3375,-11.058,10.964,-104.238,59.035
11.3535,-13.859,13.767,-103.447,61.891
11.3695,-16.658,16.566,-102.480,64.630
11.3855,-19.463,19.370,-101.602,67.501
11.4015,-22.261,22.170,-100.547,70.246
11.4175,-25.063,24.969,-99.316,72.952
11.4335,-27.866,27.772,-97.998,75.495
11.4495,-30.666,30.573,-96.680,77.650
11.4655,-33.468,33.370,-95.186,79.593
11.4815,-36.269,36.172,-93.691,81.234
11.4977,-39.067,39.148,-92.197,82.514
11.5135,-41.870,41.774,-90.615,83.599
11.5295,-44.670,44.577,-88.857,84.365
11.5455,-47.471,47.378,-87.188,84.847
11.5615,-50.130,50.055,-85.254,85.135
11.5775,-50.816,50.818,-82.705,85.201
11.5935,-49.834,49.868,-81.035,85.091
11.6095,-48.801,48.819,-79.277,84.815
11.6257,-47.949,47.911,-77.344,84.379
11.6415,-46.685,46.731,-75.410,83.756
11.6577,-44.915,44.857,-73.301,83.019
11.6735,-42.884,42.948,-71.104,82.107
11.6894,-40.651,40.719,-68.818,81.051
11.7054,-38.105,38.202,-66.621,79.894
11.7215,-35.301,35.449,-64.160,78.663
11.7374,-32.393,32.589,-61.699,77.319
11.7535,-29.472,29.677,-59.062,75.867
11.7695,-26.642,26.749,-56.602,74.350
11.7854,-23.808,23.872,-53.877,72.788
11.8014,-20.991,21.039,-51.328,71.042
11.8174,-18.186,18.228,-48.691,69.308
11.8334,-15.381,15.426,-46.143,67.499
11.8494,-12.581,12.628,-43.330,65.538
11.8654,-9.780,9.826,-40.693,63.622
11.8814,-6.978,7.028,-37.969,61.577
11.8974,-4.177,4.226,-35.068,59.493
11.9134,-1.374,1.425,-32.256,57.328
11.9294,1.425,-1.370,-29.355,55.155
11.9454,4.225,-4.168,-26.543,52.933
11.9614,7.031,-6.968,-23.643,50.594
11.9774,9.828,-9.764,-20.742,48.258
11.9934,12.628,-12.565,-17.754,45.881
12.0094,15.433,-15.362,-14.766,43.433
12.0254,18.231,-18.161,-11.865,40.949
12.0414,21.033,-20.965,-8.877,38.497
12.0574,23.834,-23.767,-5.889,35.910
12.0734,26.632,-26.568,-2.900,33.413
12.0894,29.435,-29.372,0.264,30.764
12.1054,32.234,-32.169,3.252,28.165
12.1214,35.037,-34.974,6.240,25.515
12.1374,37.840,-37.777,9.229,22.890
12.1534,40.639,-40.577,12.393,20.170
12.1696,43.440,-43.553,15.381,17.469
12.1854,46.243,-46.179,18.369,14.852
12.2014,49.042,-48.981,21.357,12.160
12.2174,51.845,-51.781,24.434,9.386
12.2334,54.645,-54.580,27.422,6.646
12.2494,57.446,-57.383,30.410,3.875
12.2654,60.250,-60.185,33.398,1.086
12.2814,63.048,-62.981,36.387,-1.748
12.2974,65.830,-65.771,39.199,-4.526
12.3134,67.196,-67.186,43.154,-7.250
12.3296,66.711,-66.719,46.055,-10.036
12.3454,65.864,-65.864,48.516,-12.895
12.3614,65.226,-65.218,51.152,-15.599
12.3774,64.297,-64.292,53.789,-18.305
12.3934,62.860,-62.857,56.514,-20.966
12.4094,61.101,-61.097,58.975,-23.680
12.4254,59.139,-59.138,61.787,-26.341
12.4414,56.894,-56.896,64.512,-28.964
12.4574,54.314,-54.316,67.061,-31.591
12.4734,51.509,-51.513,69.785,-34.281
12.4894,48.624,-48.617,72.510,-36.994
12.5054,45.702,-45.692,75.059,-39.792
12.5216,42.831,-42.855,77.783,-42.696
12.5374,40.001,-40.014,80.332,-45.517
12.5534,37.188,-37.189,82.617,-48.340
12.5694,34.387,-34.378,85.078,-51.195
12.5854,31.586,-31.571,87.363,-54.032
12.6014,28.786,-28.771,89.736,-56.821
12.6173,25.986,-25.971,91.934,-59.634
12.6333,23.183,-23.167,94.043,-62.492
12.6494,20.385,-20.366,96.240,-65.279
12.6654,17.584,-17.569,98.262,-68.066
12.6813,14.779,-14.765,100.195,-70.900
12.6973,11.980,-11.961,102.129,-73.716
12.7133,9.178,-9.162,104.062,-76.463
12.7294,6.377,-6.362,105.908,-79.121
12.7454,3.577,-3.560,107.666,-81.636
12.7613,0.774,-0.761,109.336,-84.179
12.7773,-2.026,2.040,111.094,-86.617
12.7933,-4.827,4.838,112.588,-89.014
12.8094,-7.629,7.640,114.082,-91.364
12.8253,-10.427,10.439,115.576,-93.617
12.8413,-13.228,13.238,116.982,-95.851
12.8573,-16.029,16.040,118.125,-98.016
12.8733,-18.830,18.841,119.531,-100.076
12.8893,-21.630,21.640,120.762,-102.083
12.9054,-24.432,24.444,121.904,-104.064
12.9213,-27.231,27.244,122.959,-105.895
12.9373,-30.036,30.044,123.926,-107.729
12.9533,-32.834,32.848,124.805,-109.482
12.9693,-35.632,35.646,125.596,-111.088
12.9853,-38.435,38.448,126.387,-112.659
13.0013,-41.234,41.250,127.002,-114.202
13.0173,-44.033,44.049,127.529,-115.637
13.0333,-46.835,46.852,128.057,-116.924
13.0493,-49.634,49.654,128.496,-118.221
13.0653,-52.433,52.451,128.848,-119.382
13.0813,-55.234,55.253,129.111,-120.453
13.0973,-58.033,58.052,129.375,-121.411
13.1133,-60.836,60.850,129.551,-122.303
13.1293,-63.634,63.654,129.639,-123.108
13.1453,-66.355,66.361,129.639,-123.832
13.1613,-67.256,67.239,129.639,-124.425
13.1773,-66.308,66.302,129.639,-124.979
13.1933,-65.211,65.208,129.639,-125.460
13.2093,-64.354,64.349,129.551,-125.815
13.2253,-63.114,63.116,129.287,-126.094
13.2413,-61.353,61.356,128.936,-126.305
13.2573,-59.312,59.310,128.496,-126.442
13.2733,-57.072,57.073,127.881,-126.514
13.2893,-54.531,54.536,127.266,-126.520
13.3053,-51.713,51.755,126.475,-126.500
13.3213,-48.779,48.855,125.596,-126.421
13.3373,-45.910,45.915,124.629,-126.200
13.3533,-43.081,43.038,123.574,-125.925
13.3693,-40.258,40.211,122.607,-125.559
13.3853,-37.450,37.405,121.465,-125.115
13.4013,-34.641,34.597,120.234,-124.625
13.4173,-31.838,31.797,119.004,-124.059
13.4333,-29.040,28.998,117.598,-123.424
13.4493,-26.235,26.197,116.367,-122.761
13.4653,-23.433,23.397,114.873,-122.015
13.4813,-20.633,20.591,113.379,-121.155
13.4973,-17.829,17.794,111.797,-120.256
13.5133,-15.028,14.993,110.127,-119.288
13.5293,-12.226,12.187,108.369,-118.256
13.5455,-9.426,9.387,106.611,-117.198
13.5613,-6.629,6.587,104.766,-116.077
13.5775,-3.825,3.783,102.832,-114.882
13.5933,-1.025,0.985,100.986,-113.637
13.6093,1.774,-1.812,98.877,-112.375
13.6253,4.578,-4.612,96.855,-110.974
13.6413,7.380,-7.409,94.834,-109.540
13.6573,10.179,-10.210,92.549,-108.069
13.6733,12.981,-13.006,90.439,-106.546
13.6893,15.780,-15.806,88.066,-104.975
13.7053,18.583,-18.611,85.781,-103.340
13.7213,21.383,-21.408,83.496,-101.674
13.7373,24.183,-24.210,81.035,-99.912
13.7533,26.987,-27.015,78.486,-98.102
13.7693,29.786,-29.814,76.113,-96.282
13.7853,32.585,-32.615,73.564,-94.412
13.8013,35.389,-35.421,71.016,-92.481
13.8173,38.189,-38.221,68.291,-90.447
13.8333,40.990,-41.024,65.654,-88.433
13.8493,43.792,-43.824,63.018,-86.358
13.8653,46.590,-46.625,60.293,-84.213
13.8813,49.391,-49.428,57.480,-82.088
13.8973,52.193,-52.224,54.756,-79.817
13.9133,54.993,-55.027,52.031,-77.556
13.9293,57.799,-57.830,49.131,-75.307
13.9453,60.599,-60.628,46.318,-72.967
13.9613,63.397,-63.429,43.506,-70.543
13.9773,66.201,-66.233,40.605,-68.174
13.9932,68.999,-69.030,37.617,-65.701
14.0093,71.146,-71.144,34.189,-63.228
14.0253,72.245,-72.242,30.586,-60.720
14.0413,73.030,-73.037,27.861,-58.191
14.0573,73.679,-73.681,25.225,-55.610
14.0732,74.016,-74.015,22.588,-53.036
14.0892,74.016,-74.012,19.600,-50.396
14.1053,73.756,-73.753,16.699,-47.771
14.1212,73.193,-73.183,13.799,-45.123
14.1372,72.300,-72.287,10.898,-42.424
14.1532,71.118,-71.116,7.998,-39.703
14.1692,69.666,-69.673,5.186,-36.999
14.1852,67.920,-67.923,2.197,-34.246
14.2013,65.875,-65.874,-0.703,-31.552
14.2172,63.540,-63.537,-3.691,-28.804
14.2332,60.916,-60.918,-6.592,-26.060
14.2492,58.093,-58.099,-9.580,-23.329
14.2652,55.184,-55.187,-12.656,-20.500
14.2812,52.283,-52.283,-15.732,-17.799
14.2972,49.439,-49.454,-18.809,-15.097
14.3132,46.616,-46.622,-21.797,-12.261
14.3292,43.808,-43.804,-24.697,-9.552
14.3452,41.006,-40.999,-27.598,-6.693
14.3612,38.207,-38.196,-30.410,-3.960
14.3772,35.408,-35.395,-33.311,-1.060
14.3932,32.605,-32.593,-36.123,1.713
14.4092,29.805,-29.793,-38.848,4.533
14.4252,27.006,-26.994,-41.572,7.407
14.4412,24.202,-24.190,-44.297,10.093
14.4572,21.405,-21.387,-47.021,12.962
14.4732,18.602,-18.587,-49.570,15.732
14.4892,15.798,-15.783,-52.207,18.570
14.5052,13.000,-12.982,-54.844,21.408
14.5212,10.197,-10.181,-57.393,24.181
14.5372,7.398,-7.385,-59.766,27.014
14.5532,4.597,-4.585,-62.227,29.740
14.5694,1.794,-1.780,-64.688,32.621
14.5852,-1.005,1.022,-66.973,35.351
14.6012,-3.807,3.821,-69.258,38.241
14.6172,-6.609,6.620,-71.455,41.019
14.6334,-9.407,9.420,-73.740,43.788
14.6492,-12.208,12.216,-75.762,46.596
14.6652,-15.008,15.019,-77.871,49.214
14.6812,-17.806,17.818,-79.805,51.944
14.6972,-20.609,20.620,-81.738,54.549
14.7132,-23.411,23.425,-83.584,57.161
14.7292,-26.211,26.223,-85.518,59.721
14.7452,-29.017,29.027,-87.363,62.211
14.7612,-31.816,31.827,-89.033,64.684
14.7772,-34.618,34.627,-90.703,67.062
14.7932,-37.420,37.431,-92.373,69.454
14.8092,-40.218,40.230,-93.779,71.747
14.8252,-43.020,43.030,-95.361,73.950
14.8412,-45.823,45.836,-96.768,76.154
14.8572,-48.622,48.633,-97.998,78.267
14.8732,-51.424,51.434,-99.229,80.329
14.8892,-54.222,54.237,-100.459,82.291
14.9052,-57.017,57.025,-101.602,84.264
14.9212,-59.081,59.061,-102.920,86.117
14.9372,-60.139,60.140,-104.150,87.868
14.9532,-60.939,60.953,-104.941,89.618
14.9692,-61.611,61.617,-105.557,91.252
14.9852,-61.964,61.957,-106.260,92.791
15.0012,-61.961,61.962,-106.875,94.289
15.0172,-61.718,61.698,-107.402,95.728
15.0332,-61.165,61.143,-107.930,97.034
15.0492,-60.269,60.271,-108.281,98.269
15.0652,-59.094,59.108,-108.633,99.418
15.0812,-57.652,57.659,-108.896,100.496
15.0972,-55.923,55.915,-109.072,101.447
15.1132,-53.888,53.885,-109.072,102.335
15.1292,-51.558,51.560,-109.072,103.142
15.1452,-48.942,48.944,-109.072,103.867
15.1611,-46.083,46.116,-109.072,104.486
15.1772,-43.174,43.186,-109.072,105.033
15.1932,-40.339,40.308,-109.072,105.489
15.2092,-37.515,37.490,-109.072,105.853
15.2251,-34.696,34.671,-108.984,106.139
15.2412,-31.884,31.863,-108.545,106.355
15.2572,-29.082,29.061,-108.018,106.487
15.2732,-26.276,26.255,-107.402,106.548
15.2891,-23.474,23.454,-106.787,106.550
15.3052,-20.675,20.650,-105.996,106.508
15.3211,-17.872,17.852,-105.117,106.403
15.3372,-15.070,15.052,-104.238,106.191
15.3531,-12.268,12.248,-103.271,105.883
15.3691,-9.463,9.445,-102.393,105.527
15.3852,-6.664,6.645,-101.250,105.096
15.4011,-3.859,3.840,-100.107,104.603
15.4171,-1.057,1.042,-98.789,104.059
15.4331,1.742,-1.755,-97.471,103.437
15.4491,4.546,-4.557,-96.152,102.752
15.4651,7.347,-7.354,-94.570,102.005
15.4811,10.144,-10.155,-93.076,101.158
15.4971,12.947,-12.952,-91.494,100.257
15.5131,15.749,-15.751,-89.912,99.299
15.5291,18.550,-18.556,-88.154,98.291
15.5451,21.353,-21.353,-86.484,97.238
15.5611,24.151,-24.154,-84.639,96.082
15.5772,26.955,-26.958,-82.705,94.891
15.5933,29.755,-29.759,-80.684,93.686
15.6091,32.554,-32.560,-78.750,92.362
15.6253,35.360,-35.367,-76.641,90.988
15.6411,38.161,-38.170,-74.619,89.601
15.6571,40.960,-40.971,-72.510,88.099
15.6731,43.760,-43.769,-70.312,86.558
15.6891,46.559,-46.570,-68.027,84.990
15.7051,49.361,-49.374,-65.742,83.364
15.7211,51.870,-51.870,-63.105,81.625
15.7371,52.256,-52.252,-60.205,79.977
15.7531,51.236,-51.231,-58.008,78.125
15.7691,50.298,-50.298,-55.723,76.288
15.7851,49.455,-49.455,-53.262,74.428
15.8011,48.152,-48.151,-50.977,72.502
15.8171,46.374,-46.368,-48.516,70.447
15.8331,44.359,-44.354,-45.879,68.471
15.8491,42.130,-42.127,-43.154,66.372
15.8651,39.579,-39.587,-40.605,64.247
15.8811,36.799,-36.809,-37.793,62.125
15.8971,33.920,-33.925,-34.893,59.867
15.9131,30.996,-30.980,-32.080,57.614
15.9291,28.088,-28.092,-29.092,55.346
15.9451,25.242,-25.253,-26.104,52.982
15.9611,22.427,-22.428,-23.203,50.646
15.9771,19.621,-19.614,-20.391,48.241
15.9931,16.823,-16.811,-17.402,45.752
16.0091,14.024,-14.011,-14.502,43.331
16.0251,11.221,-11.205,-11.602,40.739
16.0411,8.424,-8.406,-8.613,38.225
16.0571,5.622,-5.606,-5.625,35.648
16.0731,2.821,-2.806,-2.637,33.065
16.0891,0.020,-0.004,0.352,30.405
16.1051,-2.783,2.794,3.428,27.776
16.1211,-5.583,5.595,6.416,25.140
16.1371,-8.380,8.391,9.404,22.482
16.1531,-11.183,11.196,12.480,19.772
16.1691,-13.981,13.995,15.557,17.063
16.1851,-16.781,16.794,18.457,14.286
16.2011,-19.585,19.597,21.533,11.578
16.2171,-22.385,22.396,24.521,8.827
16.2331,-25.186,25.195,27.510,6.105
16.2491,-27.990,27.997,30.498,3.359
16.2651,-30.789,30.799,33.398,0.559
16.2811,-33.592,33.599,36.387,-2.283
16.2971,-36.391,36.402,39.375,-5.001
16.3131,-39.190,39.203,42.363,-7.730
16.3291,-41.993,42.005,45.176,-10.542
16.3450,-44.792,44.805,48.076,-13.294
16.3611,-47.592,47.603,50.977,-16.039
16.3771,-50.396,50.407,53.789,-18.824
16.3931,-53.193,53.207,56.514,-21.664
16.4091,-55.995,56.008,59.326,-24.496
16.4250,-58.798,58.809,62.139,-27.254
16.4410,-61.596,61.608,64.775,-30.037
16.4570,-64.397,64.409,67.412,-32.889
16.4731,-67.196,67.209,70.049,-35.674
16.4893,-69.913,69.906,72.949,-38.537
16.5051,-71.635,71.615,75.938,-41.413
16.5211,-72.653,72.655,78.574,-44.172
16.5371,-73.506,73.518,80.771,-47.040
16.5530,-74.157,74.155,82.881,-49.787
16.5691,-74.449,74.445,85.166,-52.642
16.5850,-74.441,74.439,87.451,-55.428
16.6011,-74.184,74.168,89.648,-58.246
16.6171,-73.600,73.595,91.934,-61.009
16.6331,-72.695,72.694,94.043,-63.706
16.6490,-71.510,71.505,96.064,-66.396
16.6651,-70.052,70.050,97.998,-69.073
16.6810,-68.293,68.302,100.020,-71.758
16.6970,-66.233,66.242,102.041,-74.359
16.7130,-63.891,63.893,103.799,-76.953
16.7290,-61.263,61.279,105.645,-79.542
16.7450,-58.426,58.489,107.490,-82.216
16.7610,-55.503,55.613,109.248,-84.678
16.7770,-52.635,52.686,111.006,-87.109
16.7930,-49.800,49.783,112.588,-89.495
16.8090,-46.983,46.938,114.170,-91.738
16.8250,-44.173,44.120,115.576,-93.989
16.8410,-41.369,41.317,116.982,-96.153
16.8570,-38.572,38.520,118.125,-98.284
16.8730,-35.767,35.719,119.531,-100.332
16.8890,-32.966,32.923,120.762,-102.311
16.9050,-30.169,30.121,121.904,-104.272
16.9210,-27.366,27.321,122.959,-106.103
16.9370,-24.566,24.520,123.926,-107.911
16.9530,-21.766,21.716,124.717,-109.643
16.9690,-18.964,18.917,125.596,-111.239
16.9850,-16.166,16.116,126.387,-112.782
17.0010,-13.360,13.311,127.002,-114.316
17.0170,-10.560,10.512,127.529,-115.729
17.0330,-7.763,7.713,128.057,-117.001
17.0490,-4.960,4.909,128.496,-118.295
17.0650,-2.161,2.113,128.848,-119.455
17.0810,0.638,-0.684,129.111,-120.507
17.0970,3.442,-3.482,129.463,-121.470
17.1130,6.243,-6.280,129.551,-122.355
17.1290,9.043,-9.083,129.639,-123.151
17.1450,11.844,-11.878,129.639,-123.855
17.1610,14.641,-14.676,129.639,-124.484
17.1770,17.444,-17.478,129.639,-125.020
17.1930,20.244,-20.275,129.639,-125.473
17.2090,23.043,-23.075,129.551,-125.838
17.2250,25.849,-25.881,129.287,-126.119
17.2410,28.651,-28.682,128.848,-126.309
17.2570,31.451,-31.486,128.408,-126.461
17.2730,34.255,-34.288,127.793,-126.536
17.2890,37.057,-37.094,127.178,-126.540
17.3050,39.857,-39.900,126.475,-126.537
17.3210,42.657,-42.697,125.508,-126.449
17.3370,45.455,-45.497,124.629,-126.243
17.3530,48.259,-48.303,123.574,-125.983
17.3690,51.061,-51.100,122.607,-125.591
17.3850,52.965,-52.972,121.201,-125.157
17.4010,52.717,-52.720,119.707,-124.648
17.4170,51.740,-51.759,118.652,-124.088
17.4330,51.007,-51.040,117.510,-123.452
17.4490,50.121,-50.160,116.367,-122.784
17.4650,48.719,-48.765,114.961,-122.050
17.4810,46.930,-46.988,113.555,-121.177
17.4970,44.947,-45.007,111.973,-120.285
17.5130,42.706,-42.776,110.303,-119.315
17.5290,40.126,-40.211,108.545,-118.287
17.5450,37.316,-37.409,106.875,-117.244
17.5610,34.425,-34.507,104.941,-116.123
17.5770,31.497,-31.579,103.008,-114.946
17.5930,28.628,-28.744,100.986,-113.714
17.6090,25.802,-25.905,98.965,-112.450
17.6250,22.987,-23.078,96.943,-111.038
17.6412,20.184,-20.266,94.834,-109.628
17.6572,17.377,-17.464,92.549,-108.130
17.6730,14.575,-14.662,90.439,-106.594
17.6890,11.777,-11.859,88.066,-105.033
17.7050,8.975,-9.056,85.869,-103.392
17.7210,6.176,-6.258,83.496,-101.715
17.7370,3.373,-3.458,81.035,-99.959
17.7530,0.571,-0.655,78.574,-98.142
17.7690,-2.226,2.141,76.113,-96.328
17.7850,-5.029,4.940,73.652,-94.448
17.8010,-7.831,7.743,71.016,-92.524
17.8172,-10.629,10.544,68.379,-90.497
17.8330,-13.431,13.342,65.742,-88.478
17.8489,-16.231,16.143,63.105,-86.409
17.8650,-19.031,18.944,60.381,-84.260
17.8810,-21.833,21.743,57.568,-82.129
17.8970,-24.635,24.545,54.932,-79.865
17.9130,-27.435,27.343,52.031,-77.596
17.9289,-30.240,30.147,49.219,-75.332
17.9449,-33.038,32.948,46.406,-72.987
17.9610,-35.839,35.748,43.594,-70.595
17.9769,-38.641,38.553,40.693,-68.186
17.9929,-41.439,41.352,37.705,-65.753
18.0089,-44.241,44.151,34.805,-63.262
18.0249,-47.042,46.952,31.904,-60.726
18.0409,-49.841,49.751,28.828,-58.219
18.0569,-52.643,52.550,25.928,-55.631
18.0729,-55.442,55.353,23.027,-53.055
18.0889,-58.244,58.154,20.039,-50.423
18.1049,-61.045,60.954,16.963,-47.791
18.1209,-63.842,63.754,13.975,-45.161
18.1369,-66.644,66.554,10.986,-42.481
18.1529,-69.391,69.303,7.910,-39.770
18.1691,-71.183,71.125,4.043,-37.110
18.1851,-72.222,72.197,0.703,-34.421
18.2009,-73.084,73.076,-2.021,-31.608
18.2169,-73.753,73.735,-4.658,-28.927
18.2331,-74.069,74.062,-7.383,-26.152
18.2489,-74.077,74.075,-10.283,-23.429
18.2649,-73.836,73.831,-13.184,-20.586
18.2809,-73.273,73.291,-15.996,-17.876
18.2969,-72.381,72.414,-18.896,-15.076
18.3129,-71.215,71.253,-21.709,-12.375
18.3289,-69.775,69.823,-24.434,-9.526
18.3449,-68.035,68.099,-27.246,-6.883
18.3609,-65.995,66.067,-30.059,-4.161
18.3769,-63.670,63.747,-32.783,-1.356
18.3929,-61.058,61.147,-35.508,1.468
18.4089,-58.223,58.354,-38.320,4.322
18.4249,-55.305,55.481,-41.221,7.218
18.4409,-52.428,52.549,-44.033,10.044
18.4569,-49.602,49.664,-46.846,12.873
18.4729,-46.785,46.823,-49.482,15.587
18.4889,-43.972,44.005,-52.119,18.459
18.5049,-41.172,41.205,-54.756,21.278
18.5209,-38.371,38.406,-57.305,24.039
18.5369,-35.568,35.605,-59.766,26.884
18.5529,-32.768,32.806,-62.227,29.732
18.5689,-29.969,30.003,-64.512,32.548
18.5849,-27.166,27.204,-66.885,35.364
18.6009,-24.365,24.401,-69.170,38.200
18.6169,-21.564,21.599,-71.367,40.918
18.6329,-18.763,18.801,-73.564,43.723
18.6489,-15.963,15.998,-75.762,46.515
18.6649,-13.157,13.193,-77.783,49.166
18.6809,-10.359,10.393,-79.805,51.933
18.6969,-7.560,7.592,-81.738,54.512
18.7129,-4.756,4.790,-83.672,57.122
18.7289,-1.958,1.993,-85.518,59.678
18.7449,0.844,-0.806,-87.275,62.148
18.7609,3.646,-3.601,-88.945,64.623
18.7769,6.447,-6.402,-90.615,67.010
18.7929,9.249,-9.204,-92.285,69.402
18.8089,12.048,-11.999,-93.691,71.703
18.8249,14.847,-14.800,-95.273,73.923
18.8409,17.653,-17.604,-96.680,76.132
18.8569,20.451,-20.399,-97.910,78.258
18.8729,23.250,-23.200,-99.229,80.323
18.8889,26.056,-26.002,-100.371,82.297
18.9049,28.854,-28.805,-101.514,84.242
18.9209,31.657,-31.607,-102.568,86.098
18.9369,34.458,-34.408,-103.535,87.883
18.9529,37.258,-37.211,-104.414,89.590
18.9688,40.060,-40.015,-105.293,91.243
18.9848,42.858,-42.810,-106.084,92.765
19.0009,45.658,-45.614,-106.787,94.283
19.0169,48.461,-48.418,-107.314,95.742
19.0328,51.259,-51.213,-107.842,97.014
19.0488,53.453,-53.435,-108.457,98.241
19.0648,53.431,-53.447,-108.984,99.410
19.0808,52.402,-52.420,-109.072,100.480
19.0969,51.587,-51.613,-109.160,101.422
19.1129,50.732,-50.766,-109.072,102.314
19.1288,49.363,-49.415,-109.160,103.127
19.1448,47.573,-47.630,-109.160,103.849
19.1608,45.568,-45.629,-109.160,104.470
